,0,1
277,-73.8308340021742,40.88829999901007
278,-73.78381700176453,40.712645666744045
279,-73.8506199987954,40.903125000541245
280,-73.95924499945693,40.670342666584396
281,-73.90526176305106,40.68286062551184
282,-73.90311757920684,40.67845624842869
283,-73.84638400151765,40.86952599962676
284,-73.87334609510884,40.8418630412186
285,-73.92553600006474,40.86053100138796
286,-73.95837200097044,40.815580999978934
287,-73.95582700110425,40.68059566598263
288,-73.92672247438611,40.81833014409742
289,-73.91779152760981,40.816029252510006
290,-73.92139999784426,40.83553699933672
291,-73.91923999909432,40.80756599987699
292,-73.93099699953838,40.74458699983993
293,-73.9240159984882,40.74378100149132
294,-73.94408792823116,40.824766360871905
295,-73.93820899811622,40.8301349999812
296,-73.92565099775477,40.827904998845845
297,-73.93072899914027,40.67936399950546
298,-73.9205264716827,40.75698735912575
299,-73.92850899927413,40.69317200129202
300,-73.92215600150752,40.689583999013905
301,-73.92724299902838,40.69787300011831
302,-73.91972000188625,40.69866000123805
303,-73.9214790001739,40.76677866673298
304,-73.9229130000312,40.706606665988716
305,-73.93314700024209,40.70615166680729
306,-73.93713823965695,40.74891771986323
307,-73.97697099965796,40.62975466638584
308,-74.0255099996266,40.629741666886915
309,-74.02337699950728,40.63496666682377
310,-73.9946587805514,40.636260890961395
311,-74.00535100046275,40.63138566722445
312,-73.98682900011477,40.59770366695856
313,-73.9936762000529,40.601950461572315
314,-73.98452199846113,40.617108999866005
315,-73.99045399865993,40.620686997680025
316,-74.03087600085765,40.61662166725951
317,-74.0283979999864,40.62268666715025
318,-74.00058287431507,40.61315892569516
319,-73.99884094850685,40.61925870977273
320,-73.99817432157568,40.60467699816932
321,-74.00159259239406,40.60773573171741
322,-73.99685724994863,40.626224462922195
323,-73.99635300025969,40.62484166725887
324,-73.97337641974885,40.59592482551748
325,-73.9723553085244,40.603258405128265
326,-73.96135378598797,40.577710196642435
327,-73.95405791257907,40.58654754707536
328,-73.95581122316301,40.59930895095475
329,-73.95760873538083,40.608638645396006
330,-73.97908400099428,40.597235999920436
331,-73.98037300229343,40.60405899980493
332,-73.97459272818807,40.580738758491464
333,-73.97426599968905,40.589449666625285
334,-73.98376500045946,40.58884066651933
335,-73.97818899936274,40.59246500088859
336,-73.97300281528751,40.608842808949916
337,-73.97404850873143,40.61435671190883
338,-73.9752569782215,40.62073162316788
339,-73.9592431052215,40.617397744443736
340,-73.98178001069293,40.61145578989005
341,-73.97606933170925,40.62501744019143
342,-73.96069316246925,40.625022819915166
343,-73.96151793942495,40.62920837758969
344,-73.95507827493762,40.59532169111695
345,-73.94193761457447,40.75373927087553
346,-73.98598400026407,40.76245599925997
347,-73.98169782344476,40.76297015245628
348,-73.98133100227702,40.75864100159815
349,-73.97736800085171,40.76408500081713
350,-73.96608964413245,40.76461809442373
351,-73.95323499978866,40.75917199967108
352,-73.98164872301398,40.768249531776064
353,-73.98420956591096,40.759801973870694
354,-73.98072973372128,40.76456552501829
355,-73.97334700047045,40.764810999755284
356,-73.96737501711436,40.762708855394564
357,-73.99105699913983,40.75037300003949
358,-73.98749500051885,40.75528999995681
359,-74.00762309323994,40.71016216530185
360,-74.00858473570133,40.714111000774025
361,-73.98973500085859,40.757307998551504
362,-73.94906699890156,40.69461899903765
363,-73.9502340010257,40.70037666622154
364,-73.99276500471389,40.742954317826005
365,-73.98777189072918,40.74978939990011
366,-73.98503624034139,40.68840847580642
367,-73.98721815267317,40.692470636847084
368,-73.99017700122197,40.713855001020406
369,-73.98807806807719,40.71868074219453
370,-73.98993800003434,40.72340166574911
371,-73.94137734838365,40.70040440298112
372,-73.9356230012996,40.6971950005145
373,-73.98977899938897,40.67027166728493
374,-73.99589172790934,40.67364106090412
375,-73.99075649573565,40.68611054725977
376,-73.98605667854612,40.69225539645323
377,-73.99181830901125,40.694196480776995
378,-73.99053886181645,40.73587226699812
379,-73.98934400102907,40.74130266729
380,-73.99287200067424,40.66541366712979
381,-73.98830199974512,40.670846666842756
382,-73.98575000112093,40.73269099971662
383,-73.99066976901818,40.73476331217923
384,-73.89654800103929,40.67454199987086
385,-73.90531600055341,40.67833366608023
386,-74.01788099953987,40.6413616662838
387,-74.01000600074939,40.648938666612814
388,-74.00354899951809,40.65514366633887
389,-73.99444874451204,40.64648407726636
390,-74.01403399986317,40.64506866735981
391,-73.9942022375285,40.640912711444656
392,-73.99809099974297,40.66039666692321
393,-73.99494697998841,40.68027335170176
394,-74.00373899843763,40.72622700129312
395,-73.93796900205011,40.851694999744616
396,-73.93417999964333,40.85902199892482
397,-73.95479778057312,40.80505813344211
398,-73.95224799734774,40.811071672994565
399,-73.99770200045987,40.72432866597571
400,-73.99250799849149,40.73046499853991
401,-74.00657099970202,40.70941599925865
402,-74.00881099997359,40.713050999077694
403,-74.00926600170112,40.71547800011327
404,-73.98506379575646,40.69054418535472
405,-73.98999799960687,40.693218999611084
406,-73.90387900151532,40.85840700040842
407,-73.90103399921699,40.86280299988937
408,-74.00974461517701,40.71256392680817
409,-74.0052290023424,40.72082400007119
410,-73.94151400082208,40.83051799929251
411,-73.93989200188344,40.83601299923096
412,-74.00793800110387,40.71002266658424
413,-74.00340673031336,40.71323378962671
414,-73.99982638545937,40.71817387697391
415,-74.00698581780337,40.71327233111697
416,-74.0018260000577,40.71946500105898
417,-74.01316895919258,40.701730507574474
418,-74.01400799803432,40.70491399928076
419,-74.01186199860112,40.70755700086603
420,-74.0130072374272,40.703142373599135
421,-74.01297456253795,40.707744756294474
422,-73.8958980017196,40.70622599823048
423,-73.88957722978091,40.711431305058255
424,-74.01378300119742,40.707512999521775
425,-74.01218800112292,40.7118350008202
426,-74.00950899856461,40.710367998822136
427,-74.01105599991755,40.706476001106005
428,-74.01113196473266,40.7105129841524
429,-74.00909999844257,40.706820999753376
430,-73.92727099960726,40.865490998968916
431,-73.99375299913589,40.71826699954992
432,-73.99620399876055,40.725296998738045
433,-73.99380690654237,40.720246883147254
434,-74.00105471306033,40.718814263587134
435,-73.99804100117201,40.74590599939995
436,-73.99339099970578,40.752287000775894
437,-73.89129866519697,40.74653969115889
438,-74.00020100063497,40.737825999728116
439,-73.94753480879213,40.817905559212676
440,-73.99620899921355,40.73822799969515
441,-73.99775078874781,40.73774146981052
442,-74.00257800104762,40.73977666638199
443,-74.00168999937027,40.740893000193296
444,-73.9504262489579,40.66993815093054
445,-73.99308599821961,40.69746599996469
446,-73.95684800014614,40.68137966658742
447,-73.96583799857275,40.68326299912644
448,-73.90307500005954,40.70441200087814
449,-73.94424999687163,40.795020000113105
450,-73.95558899985132,40.77949199820952
451,-73.98688499993673,40.699742667691574
452,-73.99053100065458,40.69933699977884
453,-73.97394599849406,40.68611300020567
454,-73.95058920022207,40.667883603536815
455,-73.87875099990931,40.886037000253324
456,-73.99465900006331,40.72591466682659
457,-73.94747800152219,40.79060000008452
458,-73.87210600099675,40.675376998239365
459,-73.85147000026086,40.67984300135503
460,-73.96379005505493,40.6409401651401
461,-73.9416169983714,40.7986290002001
462,-73.86081600108396,40.83322599927859
463,-74.00688600277107,40.719318001302135
464,-73.85899200206335,40.67937100115432
465,-73.98196299856706,40.75382100064824
466,-73.99714100006673,40.72230099999366
467,-73.93759400055725,40.804138000587244
468,-73.9812359981396,40.57728100006751
469,-74.00219709442206,40.75544635961596
470,-73.95836178682246,40.76880251014895
471,-73.95177090964917,40.77786104333163
472,-73.9470660219183,40.784236650177654
